Order_ID, Date_, Subtotal, Tip, Coupon_Code, Time_
29239,2023-5-23,62.5,4.2,,12:34
29240,2023-5-23,60.0,1.98,,13:9
29241,2023-5-23,75.0,3.2,,16:33
29242,2023-5-23,80.0,4.37,,21:54
29243,2023-5-23,60.0,0.4,,12:10
29244,2023-5-24,67.5,0.68,,17:29
29245,2023-5-24,15.0,1.36,,19:53
29246,2023-5-24,42.5,3.12,,11:29
29247,2023-5-24,20.0,4.42,,20:26
29248,2023-5-24,37.5,1.96,,21:20
29249,2023-5-24,20.0,2.45,,11:25
29250,2023-5-24,20.0,1.2,,17:36
29251,2023-5-24,40.0,0.87,,13:45
29252,2023-5-24,70.0,1.24,,14:22
29253,2023-5-24,15.0,2.16,,22:31
29254,2023-5-24,55.0,1.62,,16:2
29255,2023-5-24,20.0,2.95,,12:19
29256,2023-5-24,40.0,1.96,,22:4
29257,2023-5-24,45.0,3.62,,16:45
29258,2023-5-24,82.5,4.37,,15:10
29259,2023-5-24,50.0,3.58,,17:38
29260,2023-5-24,32.5,3.11,,20:3
29261,2023-5-24,57.5,0.62,,15:0
29262,2023-5-24,27.5,2.35,,13:7
29263,2023-5-24,35.0,3.01,,15:21
29264,2023-5-24,52.5,3.96,,11:39
29265,2023-5-24,15.0,2.6,,21:53
29266,2023-5-24,32.5,2.2,,20:15
29267,2023-5-24,82.5,1.06,,16:32
29268,2023-5-24,35.0,2.22,,17:3
29269,2023-5-24,45.0,0.49,,16:46
29270,2023-5-24,47.5,1.41,,14:34
29271,2023-5-24,20.0,2.9,,11:57
29272,2023-5-24,15.0,3.12,,11:24
29273,2023-5-24,12.5,1.03,,17:27
29274,2023-5-24,22.5,0.48,,20:39
29275,2023-5-24,15.0,1.08,,20:56
29276,2023-5-24,15.0,0.13,,22:11
29277,2023-5-24,80.0,1.51,,16:27
29278,2023-5-24,28.0,2.99,,19:6
29279,2023-5-24,25.0,0.72,,17:45
29280,2023-5-24,22.5,4.57,,17:0
29281,2023-5-24,20.0,2.7,,11:59
29282,2023-5-24,15.0,1.76,,13:1
29283,2023-5-24,52.5,2.98,,17:16
29284,2023-5-24,55.0,0.52,,21:56
29285,2023-5-24,65.0,1.87,,13:56
29286,2023-5-24,25.0,4.21,,19:35
29287,2023-5-24,10.0,2.24,,16:51
29288,2023-5-24,32.5,4.28,,19:3
29289,2023-5-24,60.0,4.3,,11:22
29290,2023-5-24,50.0,1.36,,20:7
29291,2023-5-24,42.5,1.06,,12:25
29292,2023-5-24,35.0,2.73,,21:38
29293,2023-5-24,85.0,1.48,,21:20
29294,2023-5-24,55.0,4.57,,12:23
29295,2023-5-24,62.5,2.51,,18:50
29296,2023-5-24,35.0,0.73,,22:4
29297,2023-5-24,10.0,2.45,,21:28
29298,2023-5-24,47.5,0.49,,20:33
29299,2023-5-24,50.0,2.87,,21:38
29300,2023-5-24,40.0,4.57,,19:14
29301,2023-5-24,25.0,3.66,,19:50
29302,2023-5-24,62.5,3.49,,22:35
29303,2023-5-24,57.5,0.21,,12:9
29304,2023-5-24,92.5,2.82,,16:25
29305,2023-5-24,30.0,4.05,,16:18
29306,2023-5-24,12.5,4.36,,14:59
29307,2023-5-24,50.0,4.81,,14:31
29308,2023-5-24,70.0,3.46,,17:14
29309,2023-5-24,45.0,2.29,,16:56
29310,2023-5-24,62.5,0.31,,14:18
29311,2023-5-24,47.5,0.82,,14:13
29312,2023-5-24,10.0,3.79,,21:11
29313,2023-5-24,22.5,2.9,,21:0
29314,2023-5-24,25.0,0.65,,14:27
29315,2023-5-24,40.0,0.0,,20:29
29316,2023-5-24,12.5,2.66,,19:41
29317,2023-5-24,72.5,2.91,,17:49
29318,2023-5-24,38.0,2.4,,15:54
29319,2023-5-24,30.0,1.48,,14:10
29320,2023-5-24,22.5,3.54,,13:20
29321,2023-5-24,30.0,1.94,,19:59
29322,2023-5-24,35.0,1.21,,18:1
29323,2023-5-24,15.0,0.56,,12:37
29324,2023-5-24,55.0,4.92,,21:2
29325,2023-5-24,12.5,0.42,,11:8
29326,2023-5-24,62.5,1.83,,12:5
29327,2023-5-24,20.0,4.55,,12:22
29328,2023-5-24,20.0,4.0,,15:2
29329,2023-5-24,20.0,2.99,,22:3
29330,2023-5-24,50.0,3.27,,14:18
29331,2023-5-24,8.0,0.49,,14:23
29332,2023-5-24,27.5,1.6,,17:20
29333,2023-5-24,40.0,0.82,,12:31
29334,2023-5-24,32.5,2.62,,17:1
29335,2023-5-24,22.5,2.46,,12:13
29336,2023-5-24,25.0,1.11,,17:53
29337,2023-5-24,42.5,1.72,,16:51
29338,2023-5-24,40.0,0.9,,13:22
29339,2023-5-24,52.5,2.94,,22:40
29340,2023-5-24,35.0,1.37,,14:50
29341,2023-5-24,12.5,2.58,,13:5
29342,2023-5-24,30.0,3.28,,17:47
29343,2023-5-24,50.0,3.93,,12:54
29344,2023-5-24,20.0,0.55,,14:40
29345,2023-5-24,15.0,3.06,,20:18
29346,2023-5-24,67.5,0.37,,12:6
29347,2023-5-24,57.5,0.41,,22:48
29348,2023-5-24,45.0,3.67,,15:36
29349,2023-5-24,52.5,3.53,,12:20
29350,2023-5-24,35.0,1.73,,11:15
29351,2023-5-24,67.5,1.36,,17:50
29352,2023-5-24,50.0,0.13,,12:15
29353,2023-5-24,32.5,0.24,,20:37
29354,2023-5-24,30.0,1.03,,20:10
29355,2023-5-24,75.0,1.78,,11:26
29356,2023-5-24,45.0,0.29,,21:50
29357,2023-5-24,23.0,0.02,,12:20
29358,2023-5-24,12.5,1.84,,21:33
29359,2023-5-24,37.5,1.09,,21:43
29360,2023-5-24,77.5,3.97,,17:19
29361,2023-5-24,30.0,3.28,,18:0
29362,2023-5-24,85.0,1.26,,21:5
29363,2023-5-24,32.5,3.26,,17:21
29364,2023-5-24,25.0,4.31,,11:31
29365,2023-5-24,77.5,3.3,,16:47
29366,2023-5-24,10.0,4.43,,21:47
29367,2023-5-24,75.0,1.88,,22:51
29368,2023-5-24,75.0,3.66,,17:49
29369,2023-5-24,75.0,0.02,,16:51
29370,2023-5-24,22.5,0.64,,21:28
29371,2023-5-24,77.5,0.19,,22:34
29372,2023-5-24,22.5,0.76,,19:3
29373,2023-5-24,70.0,1.15,,21:0
29374,2023-5-24,25.0,1.64,,12:7
29375,2023-5-25,70.0,4.75,,19:1
29376,2023-5-25,47.5,2.69,,18:15
29377,2023-5-25,40.0,3.59,,21:36
29378,2023-5-25,30.0,2.39,,16:22
29379,2023-5-25,32.5,1.12,,22:28
29380,2023-5-25,52.5,0.84,,22:31
29381,2023-5-25,40.0,0.48,,12:51
29382,2023-5-25,77.5,2.94,,15:47
29383,2023-5-25,35.0,4.89,,22:55
29384,2023-5-25,25.0,1.95,,16:19
29385,2023-5-25,62.5,3.79,,13:7
29386,2023-5-25,25.0,1.97,,14:6
29387,2023-5-25,45.0,3.01,,17:30
29388,2023-5-25,22.5,4.76,,14:7
29389,2023-5-25,55.0,2.68,,18:4
29390,2023-5-25,42.5,1.25,,17:56
29391,2023-5-25,22.5,1.42,,14:6
29392,2023-5-25,28.0,3.27,,12:57
29393,2023-5-25,25.0,2.03,,17:0
29394,2023-5-25,30.0,0.46,,11:59
29395,2023-5-25,57.5,2.48,,14:8
29396,2023-5-25,42.5,0.18,,20:28
29397,2023-5-25,32.5,0.12,,17:38
29398,2023-5-25,25.0,1.62,,22:46
29399,2023-5-25,45.0,3.91,,20:57
29400,2023-5-25,30.0,4.55,,17:5
29401,2023-5-25,72.5,3.29,,21:52
29402,2023-5-25,12.5,0.88,,16:24
29403,2023-5-25,57.5,0.14,,12:23
29404,2023-5-25,60.0,1.16,,14:2
29405,2023-5-25,62.5,4.51,,17:21
29406,2023-5-25,20.0,0.81,,12:9
29407,2023-5-25,60.0,0.37,,13:38
29408,2023-5-25,72.5,1.82,,20:41
29409,2023-5-25,10.0,2.2,,18:2
29410,2023-5-25,12.5,1.16,,16:41
29411,2023-5-25,52.5,3.9,,12:44
29412,2023-5-25,40.0,4.01,,20:56
29413,2023-5-25,40.0,0.93,,21:17
29414,2023-5-25,15.0,0.29,,17:29
29415,2023-5-25,10.0,2.07,,15:37
29416,2023-5-25,42.5,2.72,,19:2
29417,2023-5-25,62.5,1.03,,21:26
29418,2023-5-25,20.0,4.64,,17:26
29419,2023-5-25,50.0,2.29,,15:40
29420,2023-5-25,70.0,2.73,,14:45
29421,2023-5-25,47.5,2.55,,18:52
29422,2023-5-25,47.5,0.13,,11:53
29423,2023-5-25,25.0,2.36,,13:39
29424,2023-5-25,38.0,0.25,,17:0
29425,2023-5-25,42.5,3.17,,17:44
29426,2023-5-25,10.0,5.0,,12:6
29427,2023-5-25,65.0,0.15,,14:46
29428,2023-5-25,65.0,4.62,,22:38
29429,2023-5-25,27.5,3.28,,17:6
29430,2023-5-25,35.0,3.27,,17:17
29431,2023-5-25,25.0,0.36,,14:1
29432,2023-5-25,42.5,4.96,,15:42
29433,2023-5-25,60.0,3.91,,16:28
29434,2023-5-25,12.5,3.72,,21:42
29435,2023-5-25,20.0,0.96,,17:6
29436,2023-5-25,60.0,3.28,,15:32
29437,2023-5-25,45.0,4.64,,22:6
29438,2023-5-25,47.5,1.62,,17:10
29439,2023-5-25,45.0,1.75,,20:56
29440,2023-5-25,52.5,1.86,,14:46
29441,2023-5-25,45.0,3.12,,19:49
29442,2023-5-25,27.5,4.15,,15:20
29443,2023-5-25,37.5,1.69,,15:6
29444,2023-5-25,50.0,3.21,,16:31
29445,2023-5-25,60.0,4.66,,20:58
29446,2023-5-25,50.0,3.48,,18:33
29447,2023-5-25,42.5,2.67,,15:43
29448,2023-5-25,12.5,1.97,,12:17
29449,2023-5-25,27.5,2.39,,16:35
29450,2023-5-25,53.0,2.83,,12:41
29451,2023-5-25,72.5,0.71,,17:35
29452,2023-5-25,47.5,2.2,,16:0
29453,2023-5-25,60.0,1.63,,21:10
29454,2023-5-25,30.0,2.41,,19:31
29455,2023-5-25,10.0,3.14,,14:13
29456,2023-5-25,32.5,3.62,,13:33
29457,2023-5-25,20.0,0.0,,22:56
29458,2023-5-25,42.5,1.54,,22:27
29459,2023-5-25,30.0,1.06,,12:33
29460,2023-5-25,70.0,3.6,,19:0
29461,2023-5-25,45.0,3.54,,22:6
29462,2023-5-25,32.5,1.28,,21:41
29463,2023-5-25,40.0,4.3,,20:45
29464,2023-5-25,53.0,4.79,,12:11
29465,2023-5-25,67.5,2.68,,17:53
29466,2023-5-25,32.5,4.89,,11:28
29467,2023-5-25,12.5,4.8,,17:28
29468,2023-5-25,30.0,2.33,,12:44
29469,2023-5-25,32.5,2.15,,16:45
29470,2023-5-25,40.0,3.62,,17:15
29471,2023-5-25,35.0,3.36,,11:57
29472,2023-5-25,37.5,2.37,,17:45
29473,2023-5-25,12.5,1.76,,12:2
29474,2023-5-25,32.5,1.22,,17:49
29475,2023-5-25,67.5,1.28,,21:59
29476,2023-5-25,42.5,3.56,,13:46
29477,2023-5-25,20.0,2.36,,19:32
29478,2023-5-25,37.5,1.72,,20:59
29479,2023-5-25,55.0,3.45,,20:23
29480,2023-5-25,25.0,2.84,,17:7
29481,2023-5-25,15.0,4.96,,15:48
29482,2023-5-25,70.0,2.43,,17:25
29483,2023-5-25,40.0,5.0,,14:28
29484,2023-5-25,15.0,0.86,,15:51
29485,2023-5-25,25.0,2.51,,19:37
29486,2023-5-25,60.0,2.45,,14:5
29487,2023-5-26,32.5,0.65,,18:13
29488,2023-5-26,55.0,2.27,,14:54
29489,2023-5-26,57.5,2.75,,12:4
29490,2023-5-26,50.0,1.03,,14:47
29491,2023-5-26,47.5,2.6,,22:22
29492,2023-5-26,10.0,1.73,,21:32
29493,2023-5-26,63.0,3.3,,12:49
29494,2023-5-26,57.5,1.1,,12:25
29495,2023-5-26,50.0,2.42,,13:23
29496,2023-5-26,45.0,4.36,,16:47
29497,2023-5-26,10.0,3.47,,20:37
29498,2023-5-26,70.0,0.27,,18:8
29499,2023-5-26,65.0,1.83,,21:16
29500,2023-5-26,15.0,3.22,,15:10
29501,2023-5-26,15.0,1.59,,11:51
29502,2023-5-26,60.0,1.8,,14:9
29503,2023-5-26,33.0,0.82,,22:43
29504,2023-5-26,55.0,0.3,,11:26
29505,2023-5-26,25.0,0.93,,18:18
29506,2023-5-26,70.0,1.04,,11:5
29507,2023-5-26,25.0,2.83,,11:36
29508,2023-5-26,62.5,3.92,,19:10
29509,2023-5-26,57.5,4.72,,12:0
29510,2023-5-26,42.5,1.64,,14:30
29511,2023-5-26,67.5,2.95,,14:12
29512,2023-5-26,20.0,2.19,,11:26
29513,2023-5-26,10.0,2.41,,19:58
29514,2023-5-26,12.5,1.1,,22:16
29515,2023-5-26,70.0,2.98,,17:25
29516,2023-5-26,10.0,4.54,,17:20
29517,2023-5-26,55.0,2.45,,20:46
29518,2023-5-26,40.0,3.55,,15:59
29519,2023-5-26,77.5,4.31,,18:44
29520,2023-5-26,62.5,1.17,,17:26
29521,2023-5-26,12.5,4.11,,13:35
29522,2023-5-26,40.0,4.26,,18:16
29523,2023-5-26,25.0,3.38,,22:44
29524,2023-5-26,22.5,4.98,,15:40
29525,2023-5-26,42.5,4.05,,18:10
29526,2023-5-26,10.0,1.68,,20:33
29527,2023-5-26,45.0,1.21,,20:12
29528,2023-5-26,27.5,4.76,,13:17
29529,2023-5-26,12.5,4.44,,20:16
29530,2023-5-26,47.5,4.05,,18:52
29531,2023-5-26,80.0,2.18,,22:40
29532,2023-5-26,50.0,1.33,,17:57
29533,2023-5-26,37.5,1.18,,18:5
29534,2023-5-26,65.0,2.55,,17:50
29535,2023-5-26,40.0,0.55,,14:51
29536,2023-5-26,82.5,2.07,,14:8
29537,2023-5-26,42.5,3.9,,21:44
29538,2023-5-26,57.5,1.99,,19:9
29539,2023-5-26,72.5,2.4,,19:11
29540,2023-5-26,22.5,4.15,,19:32
29541,2023-5-26,10.0,3.02,,20:38
29542,2023-5-26,35.0,3.32,,11:46
29543,2023-5-26,65.0,3.65,,11:47
29544,2023-5-26,30.0,2.13,,19:59
29545,2023-5-26,53.0,4.19,,12:24
29546,2023-5-26,67.5,1.26,,15:29
29547,2023-5-26,60.0,4.39,,20:24
29548,2023-5-26,52.5,3.95,,21:4
29549,2023-5-26,20.0,1.82,,12:3
29550,2023-5-26,15.0,0.54,,12:30
29551,2023-5-26,50.0,3.55,,14:22
29552,2023-5-26,35.0,1.21,,15:45
29553,2023-5-26,50.0,1.06,,11:36
29554,2023-5-26,15.0,1.31,,14:4
29555,2023-5-26,32.5,1.56,,19:13
29556,2023-5-26,20.0,1.4,,19:40
29557,2023-5-26,35.0,2.23,,20:37
29558,2023-5-26,58.0,2.31,,13:24
29559,2023-5-26,40.0,2.51,,13:25
29560,2023-5-26,83.0,2.67,,22:32
29561,2023-5-26,70.0,1.17,,20:48
29562,2023-5-26,70.0,3.62,,11:23
29563,2023-5-26,72.5,2.13,,12:48
29564,2023-5-26,62.5,4.09,,11:39
29565,2023-5-26,25.0,2.96,,19:33
29566,2023-5-26,12.5,3.62,,21:19
29567,2023-5-26,15.0,1.02,,12:15
29568,2023-5-26,55.0,4.09,,11:33
29569,2023-5-26,45.0,2.71,,22:28
29570,2023-5-26,67.5,3.59,,21:41
29571,2023-5-26,62.5,0.25,,19:8
29572,2023-5-26,37.5,3.12,,13:55
29573,2023-5-26,35.0,2.43,,12:7
29574,2023-5-26,15.0,0.94,,17:33
29575,2023-5-26,62.5,1.34,,11:26
29576,2023-5-26,57.5,4.13,,16:32
29577,2023-5-26,15.0,2.86,,18:41
29578,2023-5-26,25.0,0.6,,15:27
29579,2023-5-26,15.0,2.79,,14:39
29580,2023-5-26,12.5,2.94,,15:58
29581,2023-5-26,70.0,0.44,,13:21
29582,2023-5-26,65.0,1.75,,13:52
29583,2023-5-26,20.0,1.05,,18:37
29584,2023-5-26,58.0,2.59,,21:1
29585,2023-5-26,10.0,4.87,,20:39
29586,2023-5-26,45.0,4.01,,15:32
29587,2023-5-26,62.5,1.3,,21:30
29588,2023-5-26,67.5,0.42,,14:32
29589,2023-5-26,25.0,0.8,,22:36
29590,2023-5-26,72.5,3.11,,12:24
29591,2023-5-26,65.0,2.61,,17:24
29592,2023-5-26,63.0,4.16,,21:50
29593,2023-5-26,10.0,2.48,,12:29
29594,2023-5-26,10.0,1.76,,14:13
29595,2023-5-26,12.5,4.12,,13:57
29596,2023-5-26,67.5,2.51,,15:16
29597,2023-5-26,60.5,4.48,,17:44
29598,2023-5-26,45.0,3.4,,12:39
29599,2023-5-26,40.0,0.17,,13:29
29600,2023-5-26,32.5,3.45,,14:50
29601,2023-5-26,10.0,2.77,,14:0
29602,2023-5-26,52.5,4.31,,21:55
29603,2023-5-26,45.0,4.96,,15:47
29604,2023-5-26,57.5,1.48,,19:43
29605,2023-5-26,70.0,1.97,,13:42
29606,2023-5-26,30.5,2.78,,13:6
29607,2023-5-26,10.0,1.26,,12:14
29608,2023-5-26,55.0,2.56,,21:49
29609,2023-5-26,40.0,1.77,,11:35
29610,2023-5-27,15.0,4.27,,21:48
29611,2023-5-27,10.0,0.77,,12:11
29612,2023-5-27,67.5,4.82,,15:27
29613,2023-5-27,47.5,0.44,,15:52
29614,2023-5-27,65.0,2.33,,18:51
29615,2023-5-27,30.0,0.54,,14:39
29616,2023-5-27,52.5,3.71,,22:2
29617,2023-5-27,27.5,0.09,,20:28
29618,2023-5-27,55.0,3.96,,16:51
29619,2023-5-27,40.0,2.9,,16:28
29620,2023-5-27,12.5,0.58,,22:56
29621,2023-5-27,10.0,4.56,,19:25
29622,2023-5-27,10.0,1.23,,12:52
29623,2023-5-27,67.5,4.99,,20:9
29624,2023-5-27,32.5,2.55,,18:33
29625,2023-5-27,57.5,3.01,,13:3
29626,2023-5-27,62.5,0.25,,17:45
29627,2023-5-27,75.0,2.52,,13:19
29628,2023-5-27,37.5,3.97,,12:20
29629,2023-5-27,52.5,2.33,,12:22
29630,2023-5-27,57.5,4.76,,17:42
29631,2023-5-27,70.0,4.32,,11:51
29632,2023-5-27,32.5,2.06,,14:18
29633,2023-5-27,72.5,4.12,,14:51
29634,2023-5-27,42.5,2.91,,18:1
29635,2023-5-27,57.5,2.51,,16:46
29636,2023-5-27,12.5,1.68,,14:20
29637,2023-5-27,30.0,1.21,,12:49
29638,2023-5-27,30.0,3.48,,17:3
29639,2023-5-27,12.5,0.01,,11:39
29640,2023-5-27,35.0,2.99,,22:26
29641,2023-5-27,47.5,2.34,,14:47
29642,2023-5-27,35.0,1.97,,13:15
29643,2023-5-27,52.5,2.25,,19:32
29644,2023-5-27,22.5,4.07,,12:16
29645,2023-5-27,40.0,3.33,,16:40
29646,2023-5-27,20.0,4.54,,12:11
29647,2023-5-27,12.5,2.5,,16:25
29648,2023-5-27,75.0,2.65,,14:46
29649,2023-5-27,10.0,4.73,,13:50
29650,2023-5-27,60.0,2.27,,18:41
29651,2023-5-27,70.0,1.72,,13:34
29652,2023-5-27,50.0,4.14,,18:23
29653,2023-5-27,12.5,4.53,,12:49
29654,2023-5-27,10.0,2.6,,21:9
29655,2023-5-27,60.0,0.33,,17:40
29656,2023-5-27,32.5,0.54,,15:44
29657,2023-5-27,15.0,2.12,,20:41
29658,2023-5-27,35.0,2.61,,17:40
29659,2023-5-27,75.0,0.21,,16:17
29660,2023-5-27,35.0,3.51,,20:24
29661,2023-5-27,52.5,0.06,,16:59
29662,2023-5-27,30.0,2.17,,11:42
29663,2023-5-27,12.5,3.92,,15:57
29664,2023-5-27,50.0,0.01,,17:12
29665,2023-5-27,50.0,4.23,,16:47
29666,2023-5-27,10.0,3.6,,21:58
29667,2023-5-27,27.5,3.52,,21:26
29668,2023-5-27,15.0,1.66,,16:34
29669,2023-5-27,32.5,4.5,,16:46
29670,2023-5-27,45.0,3.91,,21:15
29671,2023-5-27,62.5,2.22,,20:40
29672,2023-5-27,32.5,2.15,,12:29
29673,2023-5-27,60.0,3.24,,17:53
29674,2023-5-27,30.0,3.22,,16:2
29675,2023-5-27,75.0,4.11,,13:24
29676,2023-5-27,20.0,3.97,,19:52
29677,2023-5-27,20.0,3.47,,18:36
29678,2023-5-27,67.5,0.88,,17:45
29679,2023-5-27,10.0,2.9,,11:9
29680,2023-5-27,80.0,2.76,,14:37
29681,2023-5-27,70.0,3.11,,15:26
29682,2023-5-27,25.0,2.64,,21:38
29683,2023-5-27,42.5,0.98,,14:5
29684,2023-5-27,62.5,4.49,,15:0
29685,2023-5-27,70.0,0.03,,19:39
29686,2023-5-27,45.0,4.52,,21:4
29687,2023-5-27,25.0,1.37,,21:33
29688,2023-5-27,57.5,0.93,,19:54
29689,2023-5-27,35.0,1.89,,17:31
29690,2023-5-27,27.5,4.0,,12:20
29691,2023-5-27,47.5,4.71,,14:18
29692,2023-5-27,10.0,3.56,,22:14
29693,2023-5-27,52.5,0.48,,14:50
29694,2023-5-27,10.0,4.49,,12:31
29695,2023-5-27,47.5,2.28,,12:2
29696,2023-5-27,45.0,1.3,,13:28
29697,2023-5-27,40.0,2.33,,22:47
29698,2023-5-27,57.5,4.16,,18:12
29699,2023-5-27,70.0,3.41,,15:44
29700,2023-5-27,27.5,3.02,,12:12
29701,2023-5-27,35.0,0.1,,16:8
29702,2023-5-27,65.0,0.11,,17:20
29703,2023-5-27,12.5,1.08,,12:40
29704,2023-5-27,60.0,4.32,,15:46
29705,2023-5-27,35.0,0.1,,20:48
29706,2023-5-27,32.5,2.81,,15:40
29707,2023-5-27,70.0,0.65,,21:8
29708,2023-5-27,37.5,4.41,,21:24
29709,2023-5-27,63.0,4.94,,17:50
29710,2023-5-27,72.5,0.94,,15:8
29711,2023-5-27,10.0,0.89,,20:49
29712,2023-5-27,60.0,1.09,,14:34
29713,2023-5-27,25.0,4.11,,22:18
29714,2023-5-27,30.0,1.7,,21:40
29715,2023-5-27,70.0,3.62,,17:7
29716,2023-5-27,25.0,3.29,,13:11
29717,2023-5-27,20.0,2.53,,21:29
29718,2023-5-27,12.5,0.63,,22:17
29719,2023-5-27,52.5,1.0,,21:48
29720,2023-5-27,62.5,1.21,,18:48
29721,2023-5-27,48.0,4.08,,16:32
29722,2023-5-27,12.5,3.7,,19:50
29723,2023-5-27,55.0,2.98,,11:6
29724,2023-5-27,10.0,2.64,,19:55
29725,2023-5-27,70.0,1.35,,11:51
29726,2023-5-28,20.0,2.54,,16:25
29727,2023-5-28,57.5,3.03,,17:53
29728,2023-5-28,45.0,4.36,,18:45
29729,2023-5-28,62.5,0.41,,18:22
29730,2023-5-28,40.0,1.61,,11:48
29731,2023-5-28,57.5,4.68,,19:11
29732,2023-5-28,40.0,3.77,,14:40
29733,2023-5-28,40.0,0.68,,11:53
29734,2023-5-28,65.0,3.05,,18:23
29735,2023-5-28,67.5,3.03,,14:25
29736,2023-5-28,32.5,1.97,,22:56
29737,2023-5-28,60.0,3.57,,15:59
29738,2023-5-28,80.0,0.27,,22:40
29739,2023-5-28,37.5,1.77,,14:56
29740,2023-5-28,37.5,0.98,,17:9
29741,2023-5-28,73.0,2.39,,15:4
29742,2023-5-28,20.0,2.07,,16:11
29743,2023-5-28,52.5,1.38,,15:6
29744,2023-5-28,12.5,4.37,,21:58
29745,2023-5-28,57.5,0.01,,18:25
29746,2023-5-28,55.0,0.29,,16:53
29747,2023-5-28,65.0,2.87,,17:34
29748,2023-5-28,65.0,4.09,,11:15
29749,2023-5-28,27.5,2.28,,13:8
29750,2023-5-28,10.0,0.12,,16:53
29751,2023-5-28,30.0,1.18,,22:51
29752,2023-5-28,57.5,1.36,,17:7
29753,2023-5-28,38.0,3.35,,18:0
29754,2023-5-28,70.0,2.07,,17:36
29755,2023-5-28,47.5,0.6,,20:16
29756,2023-5-28,70.0,4.39,,20:41
29757,2023-5-28,47.5,3.16,,15:39
29758,2023-5-28,27.5,4.62,,20:7
29759,2023-5-28,60.0,0.19,,12:37
29760,2023-5-28,15.0,4.41,,18:9
29761,2023-5-28,65.0,4.04,,17:25
29762,2023-5-28,67.5,1.17,,22:54
29763,2023-5-28,70.0,2.06,,19:17
29764,2023-5-28,15.0,4.76,,19:31
29765,2023-5-28,42.5,0.92,,18:27
29766,2023-5-28,37.5,1.18,,18:8
29767,2023-5-28,15.0,4.46,,15:19
29768,2023-5-28,20.0,0.09,,11:24
29769,2023-5-28,55.0,0.45,,19:5
29770,2023-5-28,42.5,1.38,,21:54
29771,2023-5-28,15.0,1.35,,18:51
29772,2023-5-28,12.5,4.01,,14:18
29773,2023-5-28,77.5,1.22,,22:59
29774,2023-5-28,10.0,4.22,,14:21
29775,2023-5-28,65.0,4.08,,14:44
29776,2023-5-28,35.0,0.33,,11:26
29777,2023-5-28,47.5,2.71,,11:33
29778,2023-5-28,55.0,1.72,,14:3
29779,2023-5-28,32.5,0.69,,21:25
29780,2023-5-28,85.0,1.68,,16:4
29781,2023-5-28,22.5,3.04,,21:10
29782,2023-5-28,20.0,2.61,,17:53
29783,2023-5-28,85.0,0.2,,16:39
29784,2023-5-28,50.0,1.53,,17:47
29785,2023-5-28,12.5,2.47,,19:45
29786,2023-5-28,30.0,0.35,,15:8
29787,2023-5-28,70.0,3.15,,17:57
29788,2023-5-28,80.0,3.13,,19:36
29789,2023-5-28,20.0,1.41,,14:41
29790,2023-5-28,87.5,1.93,,19:3
29791,2023-5-28,40.0,2.69,,16:25
29792,2023-5-28,42.5,4.9,,14:17
29793,2023-5-28,35.0,3.95,,13:36
29794,2023-5-28,15.0,3.19,,21:40
29795,2023-5-28,42.5,0.92,,12:21
29796,2023-5-28,27.5,2.48,,21:7
29797,2023-5-28,35.0,1.73,,14:46
29798,2023-5-28,67.5,0.6,,13:4
29799,2023-5-28,30.0,4.35,,18:18
29800,2023-5-28,40.0,2.01,,22:14
29801,2023-5-28,30.0,3.35,,15:3
29802,2023-5-28,23.0,3.83,,19:31
29803,2023-5-28,15.0,1.29,,14:58
29804,2023-5-28,75.0,0.73,,18:5
29805,2023-5-28,67.5,0.96,,13:32
29806,2023-5-28,57.5,4.18,,21:52
29807,2023-5-28,45.0,1.74,,17:35
29808,2023-5-28,52.5,3.48,,14:37
29809,2023-5-28,80.0,3.99,,22:52
29810,2023-5-28,12.5,0.23,,18:50
29811,2023-5-28,70.0,1.11,,21:26
29812,2023-5-28,65.0,0.96,,15:36
29813,2023-5-28,25.0,3.24,,12:54
29814,2023-5-28,75.0,3.57,,21:13
29815,2023-5-28,10.0,0.56,,11:41
29816,2023-5-28,45.0,3.32,,21:8
29817,2023-5-28,72.5,3.88,,14:27
29818,2023-5-28,47.5,4.48,,19:48
29819,2023-5-28,65.0,1.54,,11:37
29820,2023-5-28,57.5,0.57,,18:23
29821,2023-5-28,15.0,1.8,,19:6
29822,2023-5-28,52.5,1.11,,19:54
29823,2023-5-28,27.5,3.17,,16:9
29824,2023-5-28,62.5,2.43,,22:0
29825,2023-5-28,10.0,1.79,,14:23
29826,2023-5-28,35.0,1.11,,18:37
29827,2023-5-28,50.0,0.33,,13:43
29828,2023-5-28,15.0,0.91,,14:42
29829,2023-5-28,35.0,4.99,,15:21
29830,2023-5-29,33.0,0.03,,14:26
29831,2023-5-29,25.0,4.03,,11:53
29832,2023-5-29,80.0,4.12,,12:5
29833,2023-5-29,45.0,1.34,,13:25
29834,2023-5-29,22.5,1.0,,22:29
29835,2023-5-29,77.5,1.61,,13:57
29836,2023-5-29,12.5,4.84,,16:17
29837,2023-5-29,10.0,1.29,,14:49
29838,2023-5-29,60.0,2.39,,16:48
29839,2023-5-29,53.0,0.07,,14:57
29840,2023-5-29,20.0,0.15,,18:45
29841,2023-5-29,10.0,2.02,,19:7
29842,2023-5-29,72.5,1.4,,17:2
29843,2023-5-29,12.5,0.64,,22:32
29844,2023-5-29,20.0,4.47,,14:50
29845,2023-5-29,75.0,0.18,,22:39
